Function: strchrnul
Variant: 
                                    generic_strchrnul	__strchrnul_lasx	__strchrnul_lsx	__strchrnul_aligned
========================================================================================================================
      length=13, pos=12, alignment=0:         0.60	        0.36 ( 40.00%)	        0.32 ( 46.67%)	        0.51 ( 15.55%)	
      length=13, pos=12, alignment=0:         0.60	        0.36 ( 40.00%)	        0.32 ( 46.67%)	        0.51 ( 15.56%)	
      length=14, pos=13, alignment=0:         0.60	        0.36 ( 40.00%)	        0.32 ( 46.67%)	        0.51 ( 15.56%)	
      length=14, pos=13, alignment=0:         0.60	        0.36 ( 40.01%)	        0.32 ( 46.67%)	        0.51 ( 15.56%)	
      length=15, pos=14, alignment=0:         0.60	        0.36 ( 40.00%)	        0.32 ( 46.67%)	        0.51 ( 15.55%)	
      length=15, pos=14, alignment=0:         0.60	        0.36 ( 40.00%)	        0.32 ( 46.67%)	        0.52 ( 13.47%)	
      length=16, pos=15, alignment=0:         0.65	        0.36 ( 44.90%)	        0.32 ( 51.02%)	        0.51 ( 22.45%)	
      length=16, pos=15, alignment=0:         0.60	        0.36 ( 40.00%)	        0.32 ( 46.67%)	        0.51 ( 15.55%)	
      length=17, pos=16, alignment=0:         2.48	        0.36 ( 85.48%)	        0.44 ( 82.25%)	        0.66 ( 73.37%)	
      length=17, pos=16, alignment=0:         2.48	        0.36 ( 85.48%)	        0.44 ( 82.25%)	        0.67 ( 72.88%)	
      length=18, pos=17, alignment=0:         2.48	        0.36 ( 85.48%)	        0.44 ( 82.25%)	        0.66 ( 73.38%)	
      length=18, pos=17, alignment=0:         2.48	        0.36 ( 85.48%)	        0.44 ( 82.25%)	        0.66 ( 73.38%)	
      length=19, pos=18, alignment=0:         2.48	        0.36 ( 85.48%)	        0.44 ( 82.25%)	        0.67 ( 72.95%)	
      length=19, pos=18, alignment=0:         2.48	        0.36 ( 85.48%)	        0.44 ( 82.25%)	        0.66 ( 73.38%)	
      length=20, pos=19, alignment=0:         2.48	        0.36 ( 85.48%)	        0.44 ( 82.25%)	        0.66 ( 73.38%)	
      length=20, pos=19, alignment=0:         2.48	        0.36 ( 85.48%)	        0.44 ( 82.25%)	        0.67 ( 72.93%)	
      length=21, pos=20, alignment=0:         2.48	        0.36 ( 85.48%)	        0.44 ( 82.25%)	        0.66 ( 73.38%)	
      length=21, pos=20, alignment=0:         2.48	        0.36 ( 85.48%)	        0.44 ( 82.25%)	        0.66 ( 73.38%)	
      length=22, pos=21, alignment=0:         2.48	        0.36 ( 85.48%)	        0.44 ( 82.25%)	        0.68 ( 72.76%)	
      length=22, pos=21, alignment=0:         2.48	        0.36 ( 85.48%)	        0.44 ( 82.25%)	        0.66 ( 73.38%)	
      length=23, pos=22, alignment=0:         2.48	        0.36 ( 85.48%)	        0.44 ( 82.25%)	        0.66 ( 73.38%)	
      length=23, pos=22, alignment=0:         2.48	        0.36 ( 85.48%)	        0.44 ( 82.25%)	        0.67 ( 72.92%)	
      length=24, pos=23, alignment=0:         2.48	        0.36 ( 85.48%)	        0.44 ( 82.25%)	        0.66 ( 73.38%)	
      length=24, pos=23, alignment=0:         2.48	        0.36 ( 85.48%)	        0.44 ( 82.25%)	        0.66 ( 73.38%)	
      length=25, pos=24, alignment=0:         0.86	        0.36 ( 58.14%)	        0.44 ( 48.83%)	        0.77 ( 10.30%)	
      length=25, pos=24, alignment=0:         0.86	        0.36 ( 58.14%)	        0.45 ( 47.23%)	        0.79 (  7.85%)	
      length=26, pos=25, alignment=0:         0.86	        0.36 ( 58.14%)	        0.44 ( 48.83%)	        0.77 ( 10.30%)	
      length=26, pos=25, alignment=0:         0.86	        0.36 ( 58.14%)	        0.44 ( 48.84%)	        0.77 ( 10.30%)	
      length=27, pos=26, alignment=0:         0.86	        0.36 ( 58.14%)	        0.44 ( 48.83%)	        0.77 ( 10.39%)	
      length=27, pos=26, alignment=0:         0.86	        0.36 ( 58.14%)	        0.44 ( 48.84%)	        0.77 ( 10.30%)	
      length=28, pos=27, alignment=0:         0.88	        0.36 ( 58.91%)	        0.44 ( 49.78%)	        0.77 ( 11.95%)	
      length=28, pos=27, alignment=0:         0.86	        0.36 ( 58.14%)	        0.44 ( 48.83%)	        0.77 ( 10.30%)	
      length=29, pos=28, alignment=0:         0.86	        0.36 ( 58.14%)	        0.44 ( 48.84%)	        0.77 ( 10.30%)	
      length=29, pos=28, alignment=0:         0.86	        0.36 ( 58.14%)	        0.44 ( 48.84%)	        0.77 ( 10.30%)	
      length=30, pos=29, alignment=0:         0.86	        0.36 ( 58.14%)	        0.44 ( 48.84%)	        0.77 ( 10.30%)	
      length=30, pos=29, alignment=0:         0.87	        0.36 ( 58.54%)	        0.44 ( 49.32%)	        0.77 ( 11.15%)	
      length=31, pos=30, alignment=0:         0.86	        0.36 ( 58.14%)	        0.44 ( 48.83%)	        0.76 ( 11.13%)	
      length=31, pos=30, alignment=0:         0.86	        0.36 ( 58.14%)	        0.44 ( 48.83%)	        0.77 ( 10.30%)	
      length=32, pos=31, alignment=0:         0.86	        0.36 ( 58.14%)	        0.44 ( 48.83%)	        0.77 ( 10.30%)	
      length=32, pos=31, alignment=0:         0.86	        0.36 ( 58.14%)	        0.44 ( 48.83%)	        0.78 (  9.63%)	
      length=48, pos=16, alignment=0:         2.40	        0.36 ( 85.02%)	        0.44 ( 81.69%)	        0.66 ( 72.53%)	
      length=16, pos=48, alignment=0:         2.40	        0.36 ( 84.99%)	        0.44 ( 81.66%)	        0.66 ( 72.49%)	
      length=80, pos=16, alignment=0:         2.40	        0.36 ( 84.99%)	        0.44 ( 81.66%)	        0.68 ( 71.72%)	
      length=16, pos=80, alignment=0:         2.40	        0.36 ( 84.99%)	        0.44 ( 81.66%)	        0.66 ( 72.49%)	
     length=112, pos=16, alignment=0:         2.40	        0.36 ( 85.01%)	        0.44 ( 81.67%)	        0.66 ( 72.51%)	
     length=16, pos=112, alignment=0:         2.40	        0.36 ( 85.00%)	        0.44 ( 81.66%)	        0.66 ( 72.49%)	
     length=144, pos=16, alignment=0:         2.49	        0.36 ( 85.53%)	        0.44 ( 82.31%)	        0.66 ( 73.47%)	
     length=16, pos=144, alignment=0:         2.48	        0.36 ( 85.48%)	        0.44 ( 82.25%)	        0.66 ( 73.38%)	
     length=176, pos=16, alignment=0:         2.48	        0.36 ( 85.48%)	        0.44 ( 82.25%)	        0.66 ( 73.38%)	
     length=16, pos=176, alignment=0:         2.49	        0.36 ( 85.54%)	        0.44 ( 82.32%)	        0.66 ( 73.49%)	
     length=208, pos=16, alignment=0:         2.48	        0.36 ( 85.49%)	        0.44 ( 82.26%)	        0.66 ( 73.39%)	
     length=16, pos=208, alignment=0:         2.48	        0.36 ( 85.48%)	        0.44 ( 82.25%)	        0.66 ( 73.38%)	
     length=240, pos=16, alignment=0:         2.50	        0.36 ( 85.59%)	        0.44 ( 82.38%)	        0.66 ( 73.57%)	
     length=16, pos=240, alignment=0:         2.48	        0.36 ( 85.48%)	        0.44 ( 82.25%)	        0.66 ( 73.38%)	
     length=272, pos=16, alignment=0:         2.48	        0.36 ( 85.48%)	        0.44 ( 82.25%)	        0.66 ( 73.38%)	
     length=16, pos=272, alignment=0:         2.49	        0.36 ( 85.55%)	        0.44 ( 82.34%)	        0.66 ( 73.52%)	
     length=304, pos=16, alignment=0:         2.47	        0.36 ( 85.41%)	        0.44 ( 82.17%)	        0.66 ( 73.26%)	
     length=16, pos=304, alignment=0:         2.47	        0.36 ( 85.42%)	        0.44 ( 82.18%)	        0.66 ( 73.28%)	
     length=336, pos=16, alignment=0:         2.49	        0.36 ( 85.53%)	        0.44 ( 82.32%)	        0.66 ( 73.48%)	
     length=16, pos=336, alignment=0:         2.47	        0.36 ( 85.43%)	        0.44 ( 82.19%)	        0.66 ( 73.29%)	
      length=64, pos=32, alignment=0:         0.92	        0.44 ( 52.18%)	        0.56 ( 39.13%)	        0.86 (  6.52%)	
      length=32, pos=64, alignment=0:         0.92	        0.46 ( 50.51%)	        0.56 ( 39.13%)	        0.86 (  6.53%)	
      length=96, pos=32, alignment=0:         0.92	        0.44 ( 52.18%)	        0.56 ( 39.13%)	        0.86 (  6.53%)	
      length=32, pos=96, alignment=0:         0.92	        0.44 ( 52.18%)	        0.56 ( 39.13%)	        0.86 (  6.53%)	
     length=128, pos=32, alignment=0:         0.92	        0.44 ( 52.18%)	        0.56 ( 39.13%)	        0.86 (  6.53%)	
     length=32, pos=128, alignment=0:         0.92	        0.44 ( 52.18%)	        0.57 ( 37.60%)	        0.86 (  6.52%)	
     length=160, pos=32, alignment=0:         0.92	        0.44 ( 52.18%)	        0.56 ( 39.13%)	        0.86 (  6.53%)	
     length=32, pos=160, alignment=0:         0.92	        0.44 ( 52.18%)	        0.56 ( 39.13%)	        0.86 (  6.53%)	
     length=192, pos=32, alignment=0:         0.92	        0.44 ( 52.18%)	        0.56 ( 39.13%)	        0.86 (  6.52%)	
     length=32, pos=192, alignment=0:         0.92	        0.44 ( 52.18%)	        0.56 ( 39.13%)	        0.87 (  5.12%)	
     length=224, pos=32, alignment=0:         0.92	        0.44 ( 52.17%)	        0.56 ( 39.13%)	        0.86 (  6.52%)	
     length=32, pos=224, alignment=0:         0.92	        0.44 ( 52.18%)	        0.56 ( 39.13%)	        0.86 (  6.52%)	
     length=256, pos=32, alignment=0:         0.92	        0.44 ( 52.18%)	        0.56 ( 39.13%)	        0.86 (  6.53%)	
     length=32, pos=256, alignment=0:         0.92	        0.44 ( 52.18%)	        0.56 ( 39.13%)	        0.86 (  6.52%)	
     length=288, pos=32, alignment=0:         0.93	        0.44 ( 52.74%)	        0.56 ( 39.85%)	        0.86 (  7.63%)	
     length=32, pos=288, alignment=0:         0.92	        0.44 ( 52.17%)	        0.56 ( 39.14%)	        0.86 (  6.53%)	
     length=320, pos=32, alignment=0:         0.92	        0.44 ( 52.18%)	        0.56 ( 39.13%)	        0.86 (  6.52%)	
     length=32, pos=320, alignment=0:         0.92	        0.44 ( 52.18%)	        0.56 ( 39.13%)	        0.86 (  6.53%)	
     length=352, pos=32, alignment=0:         0.93	        0.44 ( 52.74%)	        0.56 ( 39.85%)	        0.86 (  7.49%)	
     length=32, pos=352, alignment=0:         0.92	        0.44 ( 52.18%)	        0.56 ( 39.13%)	        0.86 (  6.53%)	
      length=96, pos=64, alignment=0:         1.44	        0.44 ( 69.45%)	        0.64 ( 55.55%)	        1.36 (  5.56%)	
      length=64, pos=96, alignment=0:         1.44	        0.44 ( 69.44%)	        0.64 ( 55.54%)	        1.37 (  4.78%)	
      length=32, pos=64, alignment=0:         0.92	        0.44 ( 52.18%)	        0.56 ( 39.13%)	        0.86 (  6.52%)	
      length=64, pos=32, alignment=0:         0.92	        0.44 ( 52.18%)	        0.56 ( 39.13%)	        0.86 (  6.52%)	
     length=128, pos=64, alignment=0:         1.44	        0.44 ( 69.44%)	        0.64 ( 55.56%)	        1.36 (  5.56%)	
     length=64, pos=128, alignment=0:         1.44	        0.45 ( 68.55%)	        0.64 ( 55.55%)	        1.36 (  5.55%)	
     length=160, pos=64, alignment=0:         1.44	        0.44 ( 69.44%)	        0.64 ( 55.55%)	        1.36 (  5.56%)	
     length=64, pos=160, alignment=0:         1.44	        0.44 ( 69.44%)	        0.64 ( 55.55%)	        1.36 (  5.55%)	
     length=192, pos=64, alignment=0:         1.44	        0.46 ( 68.39%)	        0.64 ( 55.55%)	        1.36 (  5.55%)	
     length=64, pos=192, alignment=0:         1.44	        0.44 ( 69.44%)	        0.64 ( 55.55%)	        1.36 (  5.56%)	
     length=224, pos=64, alignment=0:         1.44	        0.44 ( 69.44%)	        0.64 ( 55.55%)	        1.36 (  5.56%)	
     length=64, pos=224, alignment=0:         1.44	        0.44 ( 69.44%)	        0.65 ( 54.69%)	        1.36 (  5.55%)	
     length=256, pos=64, alignment=0:         1.44	        0.44 ( 69.44%)	        0.64 ( 55.55%)	        1.36 (  5.55%)	
     length=64, pos=256, alignment=0:         1.44	        0.44 ( 69.44%)	        0.64 ( 55.55%)	        1.36 (  5.55%)	
     length=288, pos=64, alignment=0:         1.44	        0.44 ( 69.51%)	        0.65 ( 54.87%)	        1.36 (  5.76%)	
     length=64, pos=288, alignment=0:         1.44	        0.44 ( 69.44%)	        0.64 ( 55.55%)	        1.36 (  5.55%)	
     length=320, pos=64, alignment=0:         1.44	        0.44 ( 69.44%)	        0.64 ( 55.55%)	        1.36 (  5.55%)	
     length=64, pos=320, alignment=0:         1.44	        0.44 ( 69.44%)	        0.65 ( 54.67%)	        1.36 (  5.56%)	
     length=352, pos=64, alignment=0:         1.44	        0.44 ( 69.44%)	        0.64 ( 55.55%)	        1.36 (  5.55%)	
     length=64, pos=352, alignment=0:         1.44	        0.44 ( 69.44%)	        0.64 ( 55.55%)	        1.36 (  5.55%)	
     length=384, pos=64, alignment=0:         1.44	        0.44 ( 69.44%)	        0.64 ( 55.54%)	        1.37 (  4.81%)	
     length=64, pos=384, alignment=0:         1.44	        0.44 ( 69.44%)	        0.64 ( 55.55%)	        1.36 (  5.55%)	
    length=160, pos=128, alignment=0:         2.42	        0.62 ( 74.38%)	        0.80 ( 66.94%)	        2.24 (  7.36%)	
    length=128, pos=160, alignment=0:         2.43	        0.62 ( 74.49%)	        0.80 ( 67.09%)	        2.24 (  7.78%)	
     length=96, pos=128, alignment=0:         1.92	        0.60 ( 68.74%)	        0.72 ( 62.49%)	        1.82 (  5.21%)	
     length=128, pos=96, alignment=0:         1.93	        0.60 ( 68.90%)	        0.72 ( 62.71%)	        1.82 (  5.74%)	
    length=192, pos=128, alignment=0:         2.42	        0.62 ( 74.38%)	        0.80 ( 66.84%)	        2.24 (  7.44%)	
    length=128, pos=192, alignment=0:         2.43	        0.62 ( 74.53%)	        0.80 ( 67.10%)	        2.24 (  7.97%)	
     length=64, pos=128, alignment=0:         1.44	        0.44 ( 69.44%)	        0.64 ( 55.55%)	        1.36 (  5.55%)	
     length=128, pos=64, alignment=0:         1.44	        0.44 ( 69.40%)	        0.64 ( 55.55%)	        1.36 (  5.55%)	
    length=224, pos=128, alignment=0:         2.43	        0.62 ( 74.50%)	        0.80 ( 67.10%)	        2.24 (  7.87%)	
    length=128, pos=224, alignment=0:         2.42	        0.62 ( 74.37%)	        0.80 ( 66.94%)	        2.25 (  6.95%)	
     length=32, pos=128, alignment=0:         0.92	        0.44 ( 52.17%)	        0.56 ( 39.13%)	        0.86 (  6.52%)	
     length=128, pos=32, alignment=0:         0.92	        0.44 ( 52.17%)	        0.56 ( 39.13%)	        0.86 (  6.52%)	
    length=256, pos=128, alignment=0:         2.42	        0.62 ( 74.38%)	        0.81 ( 66.46%)	        2.24 (  7.44%)	
    length=128, pos=256, alignment=0:         2.43	        0.62 ( 74.53%)	        0.80 ( 67.09%)	        2.24 (  7.97%)	
    length=288, pos=128, alignment=0:         2.42	        0.62 ( 74.38%)	        0.80 ( 66.78%)	        2.25 (  6.93%)	
    length=128, pos=288, alignment=0:         2.42	        0.62 ( 74.38%)	        0.80 ( 66.94%)	        2.24 (  7.44%)	
    length=320, pos=128, alignment=0:         2.42	        0.62 ( 74.38%)	        0.80 ( 66.94%)	        2.26 (  6.77%)	
    length=128, pos=320, alignment=0:         2.42	        0.62 ( 74.38%)	        0.80 ( 66.94%)	        2.24 (  7.44%)	
    length=352, pos=128, alignment=0:         2.42	        0.62 ( 74.38%)	        0.81 ( 66.66%)	        2.25 (  6.92%)	
    length=128, pos=352, alignment=0:         2.42	        0.62 ( 74.38%)	        0.80 ( 66.76%)	        2.24 (  7.44%)	
    length=384, pos=128, alignment=0:         2.42	        0.62 ( 74.38%)	        0.81 ( 66.52%)	        2.25 (  6.96%)	
    length=128, pos=384, alignment=0:         2.42	        0.62 ( 74.38%)	        0.80 ( 66.78%)	        2.24 (  7.44%)	
    length=416, pos=128, alignment=0:         2.42	        0.62 ( 74.38%)	        0.80 ( 66.93%)	        2.25 (  6.95%)	
    length=128, pos=416, alignment=0:         2.42	        0.62 ( 74.38%)	        0.80 ( 66.94%)	        2.24 (  7.44%)	
    length=448, pos=128, alignment=0:         2.42	        0.62 ( 74.38%)	        0.80 ( 66.94%)	        2.26 (  6.79%)	
    length=128, pos=448, alignment=0:         2.42	        0.62 ( 74.43%)	        0.81 ( 66.78%)	        2.24 (  7.62%)	
    length=288, pos=256, alignment=0:         4.44	        0.97 ( 78.12%)	        1.81 ( 59.16%)	        4.02 (  9.46%)	
    length=256, pos=288, alignment=0:         4.44	        0.96 ( 78.39%)	        1.71 ( 61.42%)	        4.02 (  9.52%)	
    length=224, pos=256, alignment=0:         3.90	        0.88 ( 77.43%)	        1.91 ( 50.95%)	        3.59 (  7.97%)	
    length=256, pos=224, alignment=0:         3.90	        0.88 ( 77.44%)	        1.90 ( 51.28%)	        3.60 (  7.81%)	
    length=320, pos=256, alignment=0:         4.44	        0.96 ( 78.38%)	        1.81 ( 59.16%)	        4.03 (  9.17%)	
    length=256, pos=320, alignment=0:         4.44	        0.96 ( 78.38%)	        1.58 ( 64.52%)	        4.03 (  9.15%)	
    length=192, pos=256, alignment=0:         3.36	        0.76 ( 77.38%)	        2.59 ( 22.96%)	        3.15 (  6.25%)	
    length=256, pos=192, alignment=0:         3.40	        0.76 ( 77.68%)	        2.28 ( 33.00%)	        3.15 (  7.44%)	
    length=352, pos=256, alignment=0:         4.45	        0.96 ( 78.43%)	        1.66 ( 62.79%)	        4.02 (  9.69%)	
    length=256, pos=352, alignment=0:         4.44	        0.97 ( 78.11%)	        1.81 ( 59.16%)	        4.02 (  9.47%)	
    length=160, pos=256, alignment=0:         2.92	        0.71 ( 75.69%)	        0.96 ( 67.11%)	        2.73 (  6.38%)	
    length=256, pos=160, alignment=0:         2.92	        0.72 ( 75.34%)	        0.98 ( 66.37%)	        2.72 (  6.83%)	
    length=384, pos=256, alignment=0:         4.46	        0.96 ( 78.45%)	        1.81 ( 59.29%)	        4.02 (  9.74%)	
    length=256, pos=384, alignment=0:         4.45	        0.96 ( 78.45%)	        1.81 ( 59.29%)	        4.02 (  9.73%)	
    length=128, pos=256, alignment=0:         2.42	        0.62 ( 74.38%)	        0.80 ( 66.94%)	        2.26 (  6.80%)	
    length=256, pos=128, alignment=0:         2.42	        0.62 ( 74.39%)	        0.80 ( 66.95%)	        2.24 (  7.48%)	
    length=416, pos=256, alignment=0:         4.44	        0.98 ( 77.93%)	        1.81 ( 59.29%)	        4.02 (  9.48%)	
    length=256, pos=416, alignment=0:         4.44	        0.96 ( 78.40%)	        1.82 ( 59.02%)	        4.02 (  9.49%)	
     length=96, pos=256, alignment=0:         1.92	        0.60 ( 68.75%)	        0.72 ( 62.49%)	        1.82 (  5.21%)	
     length=256, pos=96, alignment=0:         1.93	        0.60 ( 68.95%)	        0.72 ( 62.74%)	        1.82 (  5.82%)	
    length=448, pos=256, alignment=0:         4.44	        0.96 ( 78.38%)	        1.81 ( 59.16%)	        4.03 (  9.17%)	
    length=256, pos=448, alignment=0:         4.44	        0.96 ( 78.38%)	        1.81 ( 59.16%)	        4.03 (  9.20%)	
     length=64, pos=256, alignment=0:         1.44	        0.44 ( 69.44%)	        0.64 ( 55.56%)	        1.36 (  5.55%)	
     length=256, pos=64, alignment=0:         1.44	        0.44 ( 69.44%)	        0.64 ( 55.55%)	        1.36 (  5.45%)	
    length=480, pos=256, alignment=0:         4.45	        0.96 ( 78.44%)	        1.76 ( 60.40%)	        4.02 (  9.72%)	
    length=256, pos=480, alignment=0:         4.45	        0.96 ( 78.43%)	        1.48 ( 66.74%)	        4.02 (  9.59%)	
     length=32, pos=256, alignment=0:         0.92	        0.44 ( 52.17%)	        0.56 ( 39.13%)	        0.86 (  6.53%)	
     length=256, pos=32, alignment=0:         0.93	        0.44 ( 52.89%)	        0.56 ( 40.04%)	        0.86 (  7.93%)	
    length=512, pos=256, alignment=0:         4.44	        0.96 ( 78.38%)	        1.81 ( 59.16%)	        4.03 (  9.17%)	
    length=256, pos=512, alignment=0:         4.44	        0.96 ( 78.38%)	        1.81 ( 59.16%)	        4.03 (  9.23%)	
    length=544, pos=256, alignment=0:         4.44	        0.96 ( 78.34%)	        1.62 ( 63.61%)	        4.02 (  9.46%)	
    length=256, pos=544, alignment=0:         4.46	        0.96 ( 78.45%)	        1.81 ( 59.47%)	        4.02 (  9.71%)	
    length=576, pos=256, alignment=0:         4.45	        0.96 ( 78.43%)	        1.81 ( 59.25%)	        4.02 (  9.66%)	
    length=256, pos=576, alignment=0:         4.45	        0.96 ( 78.42%)	        1.81 ( 59.24%)	        4.02 (  9.64%)	
    length=544, pos=512, alignment=0:         8.54	        1.60 ( 81.25%)	        3.34 ( 60.87%)	        7.58 ( 11.19%)	
    length=512, pos=544, alignment=0:         8.53	        1.60 ( 81.25%)	        3.34 ( 60.86%)	        7.58 ( 11.14%)	
    length=480, pos=512, alignment=0:         7.99	        1.53 ( 80.81%)	        3.16 ( 60.43%)	        7.06 ( 11.60%)	
    length=512, pos=480, alignment=0:         8.00	        1.52 ( 81.00%)	        3.16 ( 60.50%)	        7.10 ( 11.20%)	
    length=576, pos=512, alignment=0:         8.53	        1.60 ( 81.25%)	        3.34 ( 60.87%)	        7.59 ( 11.06%)	
    length=512, pos=576, alignment=0:         8.52	        1.61 ( 81.08%)	        3.34 ( 60.81%)	        7.57 ( 11.18%)	
    length=448, pos=512, alignment=0:         7.48	        1.44 ( 80.76%)	        3.02 ( 59.65%)	        6.71 ( 10.33%)	
    length=512, pos=448, alignment=0:         7.46	        1.44 ( 80.69%)	        3.02 ( 59.45%)	        6.71 (  9.97%)	
    length=608, pos=512, alignment=0:         8.52	        1.60 ( 81.19%)	        3.36 ( 60.64%)	        7.57 ( 11.19%)	
    length=512, pos=608, alignment=0:         8.54	        1.60 ( 81.25%)	        3.34 ( 60.89%)	        7.58 ( 11.24%)	
    length=416, pos=512, alignment=0:         6.98	        1.36 ( 80.51%)	        2.86 ( 59.01%)	        6.22 ( 10.86%)	
    length=512, pos=416, alignment=0:         6.98	        1.36 ( 80.47%)	        2.86 ( 59.01%)	        6.24 ( 10.56%)	
    length=640, pos=512, alignment=0:         8.53	        1.60 ( 81.25%)	        3.34 ( 60.82%)	        7.58 ( 11.13%)	
    length=512, pos=640, alignment=0:         8.52	        1.60 ( 81.22%)	        3.35 ( 60.68%)	        7.57 ( 11.11%)	
    length=384, pos=512, alignment=0:         6.49	        1.28 ( 80.28%)	        2.68 ( 58.68%)	        5.82 ( 10.40%)	
    length=512, pos=384, alignment=0:         6.48	        1.28 ( 80.21%)	        2.69 ( 58.44%)	        5.80 ( 10.48%)	
    length=672, pos=512, alignment=0:         8.54	        1.60 ( 81.26%)	        3.34 ( 60.87%)	        7.58 ( 11.18%)	
    length=512, pos=672, alignment=0:         8.53	        1.60 ( 81.25%)	        3.34 ( 60.84%)	        7.59 ( 11.08%)	
    length=352, pos=512, alignment=0:         5.95	        1.20 ( 79.82%)	        2.54 ( 57.30%)	        5.33 ( 10.35%)	
    length=512, pos=352, alignment=0:         5.94	        1.20 ( 79.80%)	        2.55 ( 57.08%)	        5.32 ( 10.45%)	
    length=704, pos=512, alignment=0:         8.54	        1.60 ( 81.25%)	        3.34 ( 60.86%)	        7.58 ( 11.16%)	
    length=512, pos=704, alignment=0:         8.52	        1.61 ( 81.12%)	        3.34 ( 60.80%)	        7.59 ( 10.95%)	
    length=320, pos=512, alignment=0:         5.40	        1.12 ( 79.20%)	        2.14 ( 60.34%)	        4.95 (  8.43%)	
    length=512, pos=320, alignment=0:         5.41	        1.12 ( 79.28%)	        2.16 ( 60.04%)	        4.95 (  8.47%)	
    length=736, pos=512, alignment=0:         8.52	        1.61 ( 81.09%)	        3.34 ( 60.80%)	        7.58 ( 11.02%)	
    length=512, pos=736, alignment=0:         8.52	        1.60 ( 81.23%)	        3.36 ( 60.63%)	        7.57 ( 11.16%)	
    length=288, pos=512, alignment=0:         4.93	        1.04 ( 78.92%)	        2.20 ( 55.41%)	        4.46 (  9.61%)	
    length=512, pos=288, alignment=0:         4.94	        1.04 ( 78.96%)	        2.20 ( 55.50%)	        4.46 (  9.78%)	
    length=768, pos=512, alignment=0:         8.53	        1.60 ( 81.24%)	        3.34 ( 60.81%)	        7.59 ( 11.07%)	
    length=512, pos=768, alignment=0:         8.53	        1.60 ( 81.25%)	        3.34 ( 60.83%)	        7.58 ( 11.17%)	
    length=256, pos=512, alignment=0:         4.44	        0.96 ( 78.38%)	        1.81 ( 59.16%)	        4.03 (  9.18%)	
    length=512, pos=256, alignment=0:         4.44	        0.96 ( 78.38%)	        1.50 ( 66.31%)	        4.03 (  9.17%)	
    length=800, pos=512, alignment=0:         8.52	        1.62 ( 81.03%)	        3.34 ( 60.79%)	        7.57 ( 11.10%)	
    length=512, pos=800, alignment=0:         8.53	        1.60 ( 81.24%)	        3.35 ( 60.72%)	        7.57 ( 11.21%)	
    length=224, pos=512, alignment=0:         3.90	        0.89 ( 77.21%)	        2.15 ( 44.95%)	        3.58 (  8.15%)	
    length=512, pos=224, alignment=0:         3.90	        0.88 ( 77.44%)	        1.92 ( 50.82%)	        3.57 (  8.37%)	
    length=832, pos=512, alignment=0:         8.53	        1.60 ( 81.24%)	        3.34 ( 60.85%)	        7.59 ( 11.07%)	
    length=512, pos=832, alignment=0:         8.52	        1.60 ( 81.22%)	        3.35 ( 60.67%)	        7.58 ( 11.10%)	
    length=192, pos=512, alignment=0:         3.38	        0.76 ( 77.48%)	        3.10 (  8.13%)	        3.15 (  6.73%)	
    length=512, pos=192, alignment=0:         3.36	        0.77 ( 77.08%)	        2.48 ( 26.26%)	        3.15 (  6.25%)	
  length=1056, pos=1024, alignment=0:        16.89	        2.89 ( 82.89%)	        5.82 ( 65.54%)	       15.41 (  8.75%)	
  length=1024, pos=1056, alignment=0:        16.81	        2.88 ( 82.87%)	        5.83 ( 65.31%)	       15.42 (  8.31%)	
   length=992, pos=1024, alignment=0:        16.33	        2.80 ( 82.85%)	        5.75 ( 64.77%)	       14.98 (  8.23%)	
   length=1024, pos=992, alignment=0:        16.34	        2.81 ( 82.79%)	        5.74 ( 64.86%)	       15.18 (  7.08%)	
  length=1088, pos=1024, alignment=0:        16.80	        2.89 ( 82.82%)	        5.83 ( 65.32%)	       15.42 (  8.19%)	
  length=1024, pos=1088, alignment=0:        16.86	        2.88 ( 82.90%)	        5.83 ( 65.40%)	       15.41 (  8.60%)	
   length=960, pos=1024, alignment=0:        15.82	        2.74 ( 82.71%)	        5.56 ( 64.85%)	       14.60 (  7.71%)	
   length=1024, pos=960, alignment=0:        15.85	        2.72 ( 82.84%)	        5.56 ( 64.93%)	       14.61 (  7.87%)	
  length=1120, pos=1024, alignment=0:        16.82	        2.88 ( 82.87%)	        5.83 ( 65.31%)	       15.41 (  8.36%)	
  length=1024, pos=1120, alignment=0:        16.80	        2.88 ( 82.85%)	        5.84 ( 65.25%)	       15.42 (  8.17%)	
   length=928, pos=1024, alignment=0:        15.35	        2.64 ( 82.79%)	        5.43 ( 64.64%)	       14.19 (  7.53%)	
   length=1024, pos=928, alignment=0:        15.37	        2.64 ( 82.82%)	        5.42 ( 64.71%)	       14.02 (  8.81%)	
  length=1152, pos=1024, alignment=0:        16.81	        2.88 ( 82.86%)	        5.84 ( 65.28%)	       15.42 (  8.30%)	
  length=1024, pos=1152, alignment=0:        16.81	        2.88 ( 82.86%)	        5.83 ( 65.30%)	       15.41 (  8.28%)	
   length=896, pos=1024, alignment=0:        14.86	        2.58 ( 82.65%)	        5.26 ( 64.60%)	       13.67 (  7.99%)	
   length=1024, pos=896, alignment=0:        14.90	        2.58 ( 82.71%)	        5.26 ( 64.68%)	       13.67 (  8.23%)	
  length=1184, pos=1024, alignment=0:        16.80	        2.88 ( 82.86%)	        5.82 ( 65.33%)	       15.42 (  8.20%)	
